tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
66d791f5-5658-4551-919d-3ecd53bb6c96,suzanne67,Returning to normal life after the pandemic While population task happy avoid.,New York,#lockdown,947,419,9005,1040,negative,4494,Vaccine development,2021-05-02
5ae4e68d-81d4-4425-b32a-280577553acd,matthew85,The number of COVID-19 cases is rising Everyone important present technology.,Alaska,#covid19,595,107,9616,2502,negative,523,Second wave,2020-07-17
d9adad9f-99e4-48d3-af42-643c59eea845,weberkaren,Getting vaccinated to protect ourselves and others Population pick fall bag.,Utah,#pandemic,743,606,7210,3914,neutral,734,Post-lockdown recovery,2020-12-24
6332c4f6-bb1a-408b-ac44-f922f04d0b0f,richard92,Long COVID affecting many people Maintain third cultural answer case.,Kentucky,#vaccine,972,255,2207,3721,negative,874,Post-lockdown recovery,2020-10-14
016da77b-3eb8-426b-8d73-94b162bd6acf,jmartin,Getting vaccinated to protect ourselves and others Task right decade case.,Wisconsin,#covid19,748,138,4739,3671,positive,1629,Lockdown implementation,2020-05-28
3eb84975-883c-4f43-9c81-2afbfd7c562f,thomas55,Social distancing to slow the spread Main coach within.,West Virginia,#lockdown,346,434,4761,178,neutral,1340,Second wave,2020-07-19
2189f475-d48b-4ae5-a0e7-5245b00d8944,carolmurphy,Wearing a mask to reduce the risk of infection Animal need attention know reach eight.,Florida,#pandemic,654,912,9335,4866,negative,1125,Vaccine development,2021-01-07
83208402-fd72-4a1e-8bf8-63a5c0f1561c,dennis42,COVID-19 restrictions are easing Fire blue night ten.,Nebraska,#quarantine,709,31,4066,2157,neutral,733,Lockdown implementation,2020-04-17
019c9aa3-63b9-4ee1-b57c-51da15d44ff5,clarkewesley,The COVID-19 pandemic is impacting our lives Me first site local.,Kentucky,#pandemic,401,5,38,4287,neutral,338,Lockdown implementation,2020-04-19
7d9d4528-7703-4a22-a393-f310f4e8363a,kylenichols,Lockdown measures to curb the pandemic Admit once partner recognize gun way job.,Michigan,#pandemic,286,999,8659,231,neutral,1882,Second wave,2020-09-12
b642b5c8-d8d7-4059-8d3c-a4c178bfb0c5,timothyhill,Returning to normal life after the pandemic However four local least wrong perform trade yeah.,Florida,#quarantine,325,878,3441,419,neutral,3639,Second wave,2020-07-17
0f19b962-41bd-4a92-9c63-8061ed5f6203,robertsjohn,Impact of COVID-19 on the healthcare system Indicate back break article western.,Wisconsin,#vaccine,917,319,5787,1992,positive,606,Lockdown implementation,2020-05-10
152aed8e-3b7a-4b0e-b5cf-81f110272111,hsmith,Lockdown measures to curb the pandemic Something color range cold contain since like.,Kentucky,#lockdown,146,541,853,3409,positive,1185,Vaccine rollout,2021-09-15
45624629-525d-4b1e-bf3e-1fd664644b1c,stevensimpson,COVID-19 restrictions are easing Themselves ever share military rate life deep.,Oregon,#covid19,56,450,5199,4981,positive,1406,Early outbreak,2020-01-18
ab0591e2-9120-4060-a3f7-b0e836a96ac2,frankcarrillo,Vaccine hesitancy among the population Provide structure themselves industry.,California,#quarantine,898,89,3511,1485,negative,468,Early outbreak,2020-03-08
0514f07a-67e7-4d54-9e3a-7a6a0f666491,ambersmith,Mental health challenges during the pandemic Than mouth indeed goal.,Minnesota,#pandemic,614,734,4615,3642,neutral,737,Post-lockdown recovery,2020-12-17
703c9cad-fa0b-461e-8547-520bb77576a2,reynoldsgregory,Staying home to prevent the spread of the virus East inside worker speech parent large.,Nevada,#quarantine,523,788,8760,802,positive,432,Lockdown implementation,2020-06-22
1a274343-79aa-4fc0-86cd-351a9b39fefe,joshua57,The number of COVID-19 cases is rising Table southern popular fire cause politics hospital across.,Illinois,#lockdown,186,14,8720,1090,negative,306,Vaccine rollout,2021-10-19
127ad055-8c06-4cde-b362-525f3866d94c,jonesamy,Wearing a mask to reduce the risk of infection Forget economic teach recognize.,Virginia,#lockdown,676,766,2984,155,positive,1387,Vaccine rollout,2021-08-31
1cdb3822-4ffd-4306-9136-96bdd669f447,williamsjonathan,The economy is struggling during the pandemic Put leg accept need day behavior when.,Montana,#covid19,2,756,6643,4764,positive,1573,Post-lockdown recovery,2020-10-16
606485f6-b3db-47fe-b627-49bb5bcb6499,michaellopez,COVID-19 restrictions are easing Reason kid kitchen case every party consider.,Nevada,#covid19,369,385,5465,4595,positive,364,Early outbreak,2020-01-26
7a67fe4a-5840-4c5f-aa7c-de62e05ab785,stephendean,The number of COVID-19 cases is rising Always teach us then line enter.,Georgia,#pandemic,880,591,9524,4497,negative,251,Vaccine rollout,2021-08-03
532b4b7c-672e-41ee-be33-2c8381743dd1,qmcdonald,Social distancing to slow the spread History beyond board beat last.,Vermont,#vaccine,853,517,833,3674,negative,1794,Second wave,2020-07-27
e094e8ec-be4f-495d-9462-eb58390b0dd0,duncanwilliam,The COVID-19 pandemic is impacting our lives Well blue kitchen must around.,North Dakota,#vaccine,587,896,5705,2454,neutral,1029,Second wave,2020-07-17
ac448cb7-e08d-4851-8e6e-ce1f1ad67f17,amylynch,Vaccine hesitancy among the population Certainly shoulder describe million.,Connecticut,#lockdown,501,53,3809,3972,neutral,1563,Vaccine development,2021-04-15
5ca2bef2-bc28-4950-914f-70ef24cbbf09,bgutierrez,The economy is struggling during the pandemic Them show nearly stand person smile condition.,Pennsylvania,#vaccine,668,921,2017,4050,neutral,1441,Lockdown implementation,2020-06-09
45d4580b-fb43-4a6e-90b0-f3fb7fa03842,estradadonna,The new variants of the virus are concerning Sing participant black wonder father fact.,Kansas,#quarantine,833,60,7518,2386,negative,852,Vaccine development,2021-04-10
0445a85d-367f-4aef-b902-2ab79efbba65,butlerelizabeth,The economy is struggling during the pandemic Vote admit woman unit.,Wyoming,#quarantine,922,895,9576,3910,neutral,715,Post-lockdown recovery,2020-11-21
c095deab-98cf-434b-b194-5521fb6d9700,wilsonsamantha,Getting vaccinated to protect ourselves and others Service window without case.,Maryland,#quarantine,40,687,328,2456,negative,443,Vaccine development,2021-06-04
7c939fc8-fb5f-476f-9a1f-127c379ba658,campbelldiana,Staying home to prevent the spread of the virus Half nature television try place.,Oregon,#covid19,219,505,9238,853,positive,1442,Vaccine development,2021-03-26
b40274d2-eada-48d2-a34e-d470b26c25c6,jcarrillo,COVID-19 restrictions are easing Teacher reason boy piece type find ball country.,Minnesota,#pandemic,612,990,163,2710,positive,1722,Early outbreak,2020-01-21
095c1b7f-ec2c-445c-af84-b194ff4bdd3c,jeffreyowens,COVID-19 restrictions are easing May listen sell political both career maybe treatment.,Montana,#covid19,186,416,9062,4597,neutral,1456,Second wave,2020-09-19
a5bacb72-d94f-4b80-affc-597dfeb82a30,taylorbrittany,The new variants of the virus are concerning The kitchen least eat left human.,Mississippi,#pandemic,287,414,7006,1678,positive,1084,Post-lockdown recovery,2020-12-24
0012cec3-59ce-4618-949d-71bd5d5f3895,jmckee,COVID-19 restrictions are easing Fine network idea detail.,Hawaii,#lockdown,725,239,3919,2805,negative,363,Second wave,2020-09-18
d58e1740-b49b-4543-9ac0-ed9b544f0093,wardalan,Getting vaccinated to protect ourselves and others Discuss find cup organization kind letter campaign.,Minnesota,#vaccine,743,554,3227,3608,negative,435,Early outbreak,2020-01-08
27580389-b7f5-44aa-96dc-26b486bfdf9e,taylordebra,Long COVID affecting many people Senior ok why.,Oklahoma,#pandemic,616,260,376,596,neutral,756,Lockdown implementation,2020-06-28
abb8a8c7-0066-45f4-9d58-a9b3da1f97d2,rharris,The number of COVID-19 cases is rising School citizen share.,Montana,#pandemic,963,501,2211,37,neutral,404,Early outbreak,2020-01-22
bfb905ba-8057-4db5-9699-e0c35ce0250b,vasquezsabrina,Impact of COVID-19 on the healthcare system Sort among cultural successful ago.,Louisiana,#covid19,846,414,2831,3580,positive,490,Early outbreak,2020-03-15
06f765e0-c8d6-4c56-852d-831ed2fac64f,cynthiamiles,Wearing a mask to reduce the risk of infection Edge media nearly smile happy.,Iowa,#covid19,130,692,1077,2068,neutral,756,Lockdown implementation,2020-05-09
c102a917-b94a-4d00-8139-4246ac12bc40,collin12,The new variants of the virus are concerning Choose police baby why scientist.,Pennsylvania,#covid19,626,525,8527,4381,negative,96,Vaccine development,2021-02-01
a3ed7b8b-d2a1-4e44-8240-310a5ff1160e,cynthiarobbins,The number of COVID-19 cases is rising Involve century son.,Nebraska,#vaccine,684,826,3196,1101,positive,453,Vaccine rollout,2021-10-07
1eddd5b7-2056-4f15-b040-7848e9f01484,owenjean,Getting vaccinated to protect ourselves and others Watch long peace moment affect.,Florida,#lockdown,789,10,2309,705,positive,917,Second wave,2020-08-01
8da210f2-6629-4c83-a53d-39f1eba82916,tfisher,COVID-19 restrictions are easing Hospital stock impact unit.,Tennessee,#covid19,551,943,8099,1031,neutral,1483,Post-lockdown recovery,2020-10-16
64230d73-6187-4c23-8690-f288256ac126,scottpowers,The number of COVID-19 cases is rising Table add time.,Missouri,#quarantine,768,687,8841,4167,neutral,1034,Lockdown implementation,2020-04-28
62035c61-8fc0-4f24-affb-6e80d1c252e9,marissa81,The new variants of the virus are concerning Or again these certain herself sell.,Ohio,#pandemic,505,831,4504,4395,neutral,1815,Vaccine development,2021-05-28
ca8eb71b-dd57-4b0f-ae6f-14b11d5a9521,riosmichael,The number of COVID-19 cases is rising Ahead hold back two easy fly.,South Carolina,#covid19,669,1000,8204,3603,negative,77,Vaccine rollout,2021-10-16
c67d82ef-05b7-4e9f-9d29-dcf56ee3b514,owilliams,Returning to normal life after the pandemic We foot science.,South Dakota,#covid19,911,134,1572,3211,negative,1926,Post-lockdown recovery,2020-10-14
411de92e-da68-4d19-ac4d-f76cb2483ed3,xwilliams,The number of COVID-19 cases is rising By data radio former community factor.,Arkansas,#covid19,241,392,8369,4813,negative,520,Vaccine rollout,2021-08-06
afa494f7-720d-4c44-87c2-bebd58a66bb3,fernandezmaria,COVID-19 restrictions are easing Something around daughter citizen hair pull carry.,Missouri,#lockdown,498,327,7480,4084,positive,1167,Vaccine development,2021-04-19
97ea76da-1a9b-4de3-90c8-cfe0d148168b,hansenalicia,The number of COVID-19 cases is rising Property plant play rich very.,Tennessee,#lockdown,722,984,3310,676,positive,1788,Post-lockdown recovery,2020-12-19
ad54d1de-ceec-491a-9d06-73c3cbc18146,jacksonjacob,The number of COVID-19 cases is rising Law interest lay guy condition product century.,South Dakota,#covid19,394,361,9510,2432,positive,1252,Vaccine rollout,2021-07-21
27e34cc7-ec60-4a8d-ba90-4d94f5bdcaab,fford,Social distancing to slow the spread Piece sport board investment book two protect.,New Mexico,#quarantine,989,883,8630,3011,negative,848,Second wave,2020-08-14
7b473e91-56ea-4fd1-8b73-30c5a2528977,jason73,The economy is struggling during the pandemic Serious next within one least.,Kentucky,#lockdown,608,277,8321,4400,negative,217,Vaccine development,2021-06-05
073fd324-d42d-4766-bced-4b4e927de31b,lewisalyssa,Mental health challenges during the pandemic Wind sure my sometimes high recognize deal.,Virginia,#lockdown,949,370,9928,2361,positive,1796,Vaccine development,2021-03-03
af5926aa-02c4-4fd9-bed7-e52cdbff0dc5,stewartkurt,The economy is struggling during the pandemic Course shake try speak early evidence employee.,North Carolina,#lockdown,805,674,8835,4991,neutral,8,Early outbreak,2020-01-23
ccca1da1-560c-4c35-9a18-b61b6e51258c,scottkeith,Vaccine hesitancy among the population Our soldier question last.,Massachusetts,#vaccine,640,636,4798,4771,negative,1378,Lockdown implementation,2020-05-05
2eb0641a-89c8-451e-9842-2406ca2a8a48,susanperry,Social distancing to slow the spread Surface indicate ten speech agree accept.,Wisconsin,#lockdown,30,934,6835,1915,neutral,908,Second wave,2020-08-03
59c43d10-00ee-4c76-8862-95e8b98b45a7,dixonmichael,Lockdown measures to curb the pandemic Shoulder nothing choose despite support population.,Missouri,#pandemic,346,200,2002,2312,negative,1128,Second wave,2020-09-24
1e5b4948-36c1-43a3-b438-a1d5a3ae4e40,amy33,The COVID-19 pandemic is impacting our lives Question partner market her.,Arkansas,#covid19,947,212,6343,4596,negative,365,Second wave,2020-09-15
10873696-be00-42f8-b8f1-39948b2b8e53,peter74,Returning to normal life after the pandemic Without entire speak.,Kansas,#covid19,318,709,428,2100,negative,628,Vaccine development,2021-06-03
87827ebb-f0d3-4e87-b2b3-412fc768f840,patrickeric,The economy is struggling during the pandemic Various recent report amount never.,Delaware,#quarantine,474,324,8245,1170,negative,389,Lockdown implementation,2020-04-08
73e2c6b5-9668-4597-8f4e-e52c4fe655c4,katherine04,Returning to normal life after the pandemic System stand industry official top.,New York,#covid19,655,903,8239,3730,negative,4356,Lockdown implementation,2020-06-23
5b56aedd-cc62-4b77-b9df-dd95f48d486f,edwardsjenna,Lockdown measures to curb the pandemic Card system day former.,West Virginia,#covid19,262,390,5116,3316,negative,1608,Early outbreak,2020-01-14
eeefe497-bff2-4c2f-bbcc-8d8361dd6635,ldiaz,The economy is struggling during the pandemic Attorney hit health later stay deep.,New Hampshire,#vaccine,157,842,7277,2666,neutral,1047,Early outbreak,2020-03-30
7e638998-333f-4eb2-bebb-bf8d33063273,hadams,Social distancing to slow the spread Work boy respond step.,Indiana,#covid19,377,240,1857,3114,negative,1185,Vaccine rollout,2021-08-27
cfa88f8a-f72b-4ce5-bede-8563eb5bb042,anthony30,Mental health challenges during the pandemic Research knowledge choice common why window.,Maine,#covid19,185,473,7386,38,negative,1218,Early outbreak,2020-01-18
c939c811-c4a5-465d-ac7a-63a17baae957,brittney42,The COVID-19 pandemic is impacting our lives Happy agree year.,Alabama,#quarantine,517,305,6742,1116,neutral,672,Second wave,2020-09-25
ec0e91ca-2067-4afd-95d0-81fae3db248d,thomaswilliam,Lockdown measures to curb the pandemic Kind record west boy.,Iowa,#covid19,924,385,2951,947,positive,434,Vaccine development,2021-05-02
b9ad7926-f959-49b3-bda7-e3e4020bc2e7,mcfarlandedward,Getting vaccinated to protect ourselves and others Stock figure billion.,Louisiana,#pandemic,189,514,3860,383,neutral,1905,Early outbreak,2020-01-28
33f954b1-ac1a-4cbc-9d4e-b7e6f8824859,davenportkelli,The economy is struggling during the pandemic Sure surface organization.,Texas,#vaccine,859,451,2307,4867,neutral,1866,Lockdown implementation,2020-04-29
2b6ea57f-c70f-4f48-89e8-99120e570e54,angela45,COVID-19 restrictions are easing Similar above set need seven actually.,Tennessee,#pandemic,276,553,6856,2703,negative,812,Post-lockdown recovery,2020-11-19
bc84a2db-42a7-4849-9095-0b3d9d169541,salazardanny,The economy is struggling during the pandemic Discussion city fear reality director herself central.,Minnesota,#pandemic,723,96,6982,3527,negative,1004,Lockdown implementation,2020-06-25
78299071-709c-4556-be30-503d58d04b8a,juliawalters,Long COVID affecting many people Them write third traditional.,Colorado,#lockdown,595,553,6549,245,negative,1777,Vaccine development,2021-03-20
2d4e55f6-f1e1-4684-9eed-d4513875aca9,hoodvincent,Long COVID affecting many people Ball will eye hit option.,Florida,#vaccine,974,504,8176,4874,negative,2033,Post-lockdown recovery,2020-12-22
9720b403-5272-45dd-bbac-1abd8c745632,cuevastina,The new variants of the virus are concerning Somebody knowledge sound same onto yard.,New York,#covid19,395,52,2693,3590,negative,3383,Lockdown implementation,2020-06-17
b49efb93-5227-45a3-8ef9-4c813464fa1e,keithneal,The economy is struggling during the pandemic Whether perhaps stock policy during position.,South Dakota,#covid19,25,107,5127,1676,positive,1493,Vaccine rollout,2021-12-24
7aff3f3f-1abb-493e-80c6-d7cff13fb842,apatton,Mental health challenges during the pandemic Result imagine economy rise western through than single.,Oregon,#vaccine,351,497,6949,752,positive,720,Second wave,2020-07-05
2f25850a-257c-4bc0-9538-a883173d66c7,marywatts,Wearing a mask to reduce the risk of infection Human five might mother.,Vermont,#quarantine,448,913,825,284,neutral,638,Post-lockdown recovery,2020-12-16
48b557bb-da45-48b1-90ff-5aab277912bc,jmoore,Returning to normal life after the pandemic Camera day partner feeling church use western.,Tennessee,#covid19,977,769,1739,4606,neutral,428,Post-lockdown recovery,2020-12-19
b34365f7-a18a-43c8-993e-02b56a7eca3a,omorales,The economy is struggling during the pandemic Professional behind performance.,Pennsylvania,#lockdown,895,278,1682,1384,negative,256,Vaccine rollout,2021-12-16
982dc35c-6606-4deb-8a57-47345ef0fc23,ronnieterry,COVID-19 restrictions are easing Turn political wrong western protect economic almost.,Vermont,#covid19,882,868,2806,895,negative,1353,Vaccine rollout,2021-12-25
